name,id,comment,time,positive_prob,sentiment
洛水河图1708,577205691,雪中不可无评,2019/12/11 15:48,0.302473,0
MarkutanZero,1503125357,怎么还不突破10w ,2019/12/11 15:46,0.202064,0
性感小腿毛在线嘤嘤嘤,1353905764,前奏一开始满脑子“怎么忍心怪你 犯了错” 西西奸笑 ,2019/12/11 15:46,0.205247,0
吃个饭传统工艺,633065162,好可爱的歌 大笑 ,2019/12/11 15:45,0.713772,2
小小吖梦,1825103948,抖音带我来的 多多比耶 ,2019/12/11 15:41,0.3725,0
今天你自闭了吗-,1464935045,绿了绿了,2019/12/11 15:41,0.420435,0
敬之有朵山茶花,290965024,我李淳罡 愿世间心诚剑士人人会两袖青蛇 愿天下惊艳后背人人可剑开天门！,2019/12/11 15:41,0.936525,2
瞎跑的蜜獾,615751581,今日解签 宜下江南,2019/12/11 15:40,0.542351,1
今天你自闭了吗-,1464935045,天不生我李淳罡，剑道万古如长夜,2019/12/11 15:39,0.546046,1
用户453247718,453247718,这么好的前奏，被这软绵绵的高潮影响了 呲牙 呲牙 呲牙 ,2019/12/11 15:37,0.490435,1
星冰海,452619169,雪中悍刀行？,2019/12/11 15:36,0.325507,0
Jl_fw,391578735,听到这歌就想到岛主,2019/12/11 15:35,0.489026,1
职业相吹到位,1441578442,请问雪中悍刀行好看吗！,2019/12/11 15:35,0.374123,0
玷污的,528333934,武当当兴，当兴在玉斧！,2019/12/11 15:32,0.372469,0
孤獨她啊啊,1445264485,也爱你,2019/12/11 15:32,0.781059,2
Patient-NF,1332718667,哇，为啥评论里全是雪中粉啊？ 流泪 ,2019/12/11 15:30,0.421953,0
锤孑科技,278297550,抄袭刀马旦吗？,2019/12/11 15:27,0.182703,0
糖果戏剧,125182925,喜欢中国风 更喜欢有底蕴的中国风,2019/12/11 15:24,0.931931,2
宇宙无敌郝小郝,358131142,不是，只是这首歌很符合其中一个人物的故事,2019/12/11 15:22,0.609213,2
榴菠丶,430244104,温华之前有多想练剑，折剑时就有多少决断。,2019/12/11 15:21,0.375336,0
荒城旧事-,286180749,哪里像了？而且这个调调，跟小师叔完全不配啊,2019/12/11 15:20,0.21308,0
迪迦奥特雅,609963066,有无修仙小说推荐 ,2019/12/11 15:20,0.693481,2
在下王也请指教,571818531,最爱的还是李淳罡和老黄，徐凤年,2019/12/11 15:20,0.930675,2
苏苏小剪,1678097037,好听！,2019/12/11 15:19,0.657741,2
逍遥的活宝,435563209,一本网络小说 雪中悍刀行 的经典情节,2019/12/11 15:19,0.618249,2
k24s,1362150196,说一本武侠小说里的段子 大哭 ,2019/12/11 15:19,0.470759,1
爱吃猫的鱼321,294609501,小二，来壶黄酒,2019/12/11 15:18,0.67651,2
致你--所爱,303619396,一听这个哥为什么我脑子里全都是那个金刚芭比,2019/12/11 15:18,0.257542,0
宇宙无敌郝小郝,358131142,我也是,2019/12/11 15:17,0.497341,1
顾氿笙er,130996439,第一个音有点像锦鲤抄诶,2019/12/11 15:16,0.485794,1
心有林夕bq,291081333,这些高赞评论在说些什么鬼，怎么一条都看不懂,2019/12/11 15:15,0.218071,0
宇宙无敌郝小郝,358131142,nonono,2019/12/11 15:14,0.538769,1
Dickle-,309322764,口水歌,2019/12/11 15:14,0.533271,1
野原向日葵_-,420929413,猫不能下水，所以老鼠也是不错的食物，鱼不能上岸，小虾也能饱腹，人生要珍惜眼前的美好，并不是谁都替代不了，只是接受不了这样的现实罢了，猫吃老鼠也香，鱼吃虾也快活，其实你不去爱她也能幸福 ,2019/12/11 15:13,0.0568372,0
宇宙无敌郝小郝,358131142,李崇罡 憨笑 憨笑 ,2019/12/11 15:12,0.535908,1
清风徐来李先森,87247261,啦啦啦,2019/12/11 15:12,0.629163,2
Esther11111,334518595,下山要不要买菜呀 ,2019/12/11 15:12,0.593905,2
喜欢海贼王的葫芦娃,481310887,我以手足换手足，敢笑黄龙不丈夫！,2019/12/11 15:12,0.134395,0
清风徐来李先森,87247261,厉害厉害,2019/12/11 15:11,0.536494,1
阳光敢不敢再暖一点,483486667,中国红,2019/12/11 15:11,0.543995,1
当年一顾本倾城,453308454,确实有点像小师叔,2019/12/11 15:10,0.456491,1
荒城旧事-,286180749,欣赏不来，,2019/12/11 15:10,0.315125,0
你的E胜,1292769229,说到乌龙茶，推荐一下我们潮州的凤凰单枞茶。,2019/12/11 15:10,0.65592,2
亖佰啊,20369474,陌生的你，我怕最近没人跟你表白。so，我喜欢你，感动不！ 幽灵 ,2019/12/11 15:09,0.578915,2
荒城旧事-,286180749,开头总觉得跟 孙大剩 的调调差不多,2019/12/11 15:08,0.509732,1
宇宙无敌郝小郝,358131142,瞬间泪目,2019/12/11 15:08,0.502281,1
荒城旧事-,286180749,什么乱七八糟的都能扯上 雪中悍刀行 ，有意思没意思？,2019/12/11 15:07,0.07495,0
潮时代,262156290,山好忙,2019/12/11 15:07,0.801891,2
玄怽,1437825008,什么小说？ 发怒 ,2019/12/11 15:06,0.288737,0
宇宙无敌郝小郝,358131142,陈芝豹,2019/12/11 15:06,1,1
月色想入非非星河摇摇欲坠,1954061219,杀伐从容,2019/12/11 15:05,0.593565,2
宇宙无敌郝小郝,358131142,哈哈，有可能，没看评论刚听歌我就想到了雪中,2019/12/11 15:05,0.83963,2
宇宙无敌郝小郝,358131142,北凉苦，最苦是白衣,2019/12/11 15:04,0.208186,0
音文先生,509069190,听是听了，但不会点红心,2019/12/11 15:04,0.189456,0
空山晴i,1328560819,眼睛能看到多少真相，双手又能握住多少渴望。洒满阳光的午后，是微笑还是哭泣。我这一路往前走，会错 会哭 会痛，可唯独不能停。谁不是飞蛾扑火，我要一生追随我的信仰。,2019/12/11 15:04,0.640967,2
宇宙无敌郝小郝,358131142,莫非你说的是吴南北？ 大笑 大笑 ,2019/12/11 15:04,0.493449,1
宇宙无敌郝小郝,358131142,还有温华，才入江湖便出江湖,2019/12/11 15:03,0.553823,2
青柠薄荷小苏打,384131109,在评论区能把这本小说看完 大哭 ,2019/12/11 15:02,0.518386,1
宇宙无敌郝小郝,358131142,年轻游侠儿泪眼模糊，凄然一笑，站起身，拿木剑对准墙壁，狠狠折断。此后江湖再无温华的消息，这名才出江湖便已名动天下的木剑游侠儿，一夜之间，以最决然的苍凉姿态，离开了江湖。刺骨大雪中，他最后对自己说了一句。“不练剑了。”,2019/12/11 15:02,0.0425401,0
宇宙无敌郝小郝,358131142,我主要是一听这首歌就想到了雪中，所以就上瘾了 大笑 大笑 大笑 ,2019/12/11 15:01,0.690975,2
青柠薄荷小苏打,384131109,生平仅有三尺剑，有蛟龙处杀蛟龙。,2019/12/11 15:01,0.364671,0
舟字浩小师叔,1541324170,你这也叫人，想吐！,2019/12/11 14:58,0.15246,0
毫无感情的菠萝头,1656976123,欣赏不来。。。这歌哪里好听了,2019/12/11 14:57,0.191829,0
北岛玲耘,529235062,出山，下山，改出上山了吧,2019/12/11 14:56,0.429622,0
浪浪_kEas,454554373,最是人间留不住 珠颜辞镜花辞树.,2019/12/11 14:55,0.601787,2
绝世小鼠,1730486710,不知道为什么，居然听哭了，脑海里全是那个大智若愚的年轻师叔祖，他叫洪洗象,2019/12/11 14:54,0.179522,0
白夜河村,398993437,正常不過,2019/12/11 14:54,0.198188,0
白夜河村,398993437,我一直覺得副歌部分主角打的是他師父,2019/12/11 14:53,0.558137,2
失眠的小肥,365820227,那一日，小师叔决定下山,2019/12/11 14:51,0.470983,1
故ov,586597048,2018年末一首出山火了 2019年末一首下山火了 2020该是什么山火了.,2019/12/11 14:50,0.452281,1
呜呜呜骑龙改,353877602,吐字8太对啊,2019/12/11 14:50,0.32008,0
靠着负能苟延残喘,349772032,我翻雪刀评论看到最新是这人评论我真的觉得没意思了。,2019/12/11 14:48,0.106152,0
是何潇啊,563558776,骑鹤下江南,2019/12/11 14:48,0.60413,2
解景亭,334645988,这也能叫话？想吐,2019/12/11 14:46,0.219262,0
是何潇啊,563558776,雪中,2019/12/11 14:45,0.572866,2
靠着负能苟延残喘,349772032,？别说话了行么哥。,2019/12/11 14:44,0.317884,0
听闻妒江,1862108293,拒北城外，有一游侠儿自中原而来三步临城下一步入二品两步入金刚三步入天象拾起春秋剑入陆地神仙“中原，温不胜 ”,2019/12/11 14:44,0.469178,1
蹦瞎噶拉噶,125972539,这也能叫歌？ 想吐,2019/12/11 14:42,0.180907,0
不知道起什么名字就很迷茫,1785738637,是个技术活，该赏,2019/12/11 14:42,0.567715,2
sviper苏哲,1397565359,练磕骚经？,2019/12/11 14:41,0.260025,0
牧野-流星,356443023,原来大家都想到了那个骑牛的,2019/12/11 14:40,0.580774,2
#NAME?,560372715,轩辕大磐 敢问天上仙女，谁敢来此人间？ 多多笑哭 ,2019/12/11 14:38,0.349923,0
恰似温软人间,369183701,两段歌词完全一样啊，本来也就挺短的一首歌,2019/12/11 14:38,0.398208,0
#NAME?,560372715,就是呀,2019/12/11 14:37,0.668992,2
#NAME?,560372715,我有图哟,2019/12/11 14:35,0.646532,2
萧萧若风,381200494,洪洗象骑鹤下江南，才入江湖，便出江湖,2019/12/11 14:35,0.617442,2
莫名_xLte,1466711313,个人对歌的理解不同 可能我是个愤青吧。,2019/12/11 14:33,0.419277,0
#NAME?,560372715,是武当剑痴王小屏吗？,2019/12/11 14:32,0.295549,0
与时休-H,1579028345,我命由我不由天！我自逍遥，不由人。,2019/12/11 14:32,0.567745,2
人生短短几个个球,341859025,又一首红极一时？,2019/12/11 14:30,0.423789,0
#NAME?,560372715,江南好，最好是红衣，北凉苦，最苦是白衣,2019/12/11 14:30,0.51889,1
#NAME?,560372715,一两风流独占八斗,2019/12/11 14:29,0.478198,1
Katto_,434101416,师傅 孜然 晚饭烧烤摊上再听我细细道来...,2019/12/11 14:28,0.711071,2
灼璃之心v,290989752,路租且长，先生请从容,2019/12/11 14:27,0.537451,1
轩赫Limerence,485823429,大碗宽面 ,2019/12/11 14:23,0.623768,2
断南啊,1658929236,听着这首歌想起了王陆王舞,2019/12/11 14:21,0.649763,2
一只大型柠檬犬,1603916513,让我想起了 抖音那位金刚芭比,2019/12/11 14:21,0.207061,0
不吃苹果丶,435071732,张山峰 大笑 ,2019/12/11 14:21,0.619553,2
夜雨声烦lhr,1878796410,一杯酒，敬洪喜象，敬他不顾一切，敬他敢爱敢恨 “你愿意再等我300年吗？”“你等了我700年，换我等你300年，有何不可 ”“好 ”洪喜象缓缓飞起，“贫道500年前散人吕洞玄，50年前龙虎山齐玄真，如今武当洪喜象，已修得700年功德，如今愿为天下正道再修300年，只求天地开一线，让徐脂虎飞升 ”,2019/12/11 14:19,0.595283,2
逞强的胆小鬼k,395950280,师傅说山下的女人是老虎 西西机智 ,2019/12/11 14:18,0.624857,2
伶星妖月,288036969,小说,2019/12/11 14:18,0.544548,1
____----Monica-----____,563119314,天不生我李淳罡，剑道万古如长夜,2019/12/11 14:17,0.546046,1
一笑很倾陈,1779926249,打卡,2019/12/11 14:16,0.533254,1
soul在人间_趁年华,1306052803,好听好听,2019/12/11 14:15,0.646502,2
张无羡qaq,1763455683,听 天下潮 这个是为雪中出的还有煌煌北凉镇灵歌,2019/12/11 14:15,0.645398,2
深情伟岸i,327365285,春风是哑巴,2019/12/11 14:15,0.52914,1
楠酥yours,1506734025,爱你 ,2019/12/11 14:12,0.710728,2
秋浦长生,311248558,遇事不决，可问春风,2019/12/11 14:12,0.268611,0
想念段小憨,86362902,这还有一本书吗？,2019/12/11 14:11,0.294901,0
好耀眼ix,398703528,那就余着，以后也可以,2019/12/11 14:11, , 
大汤圆娃娃,535954357,阁下再听听刀马旦,2019/12/11 14:11,0.405979,0
叮呤啷当嘟噜当啷,350982963,贫道已胆大包天八百年！,2019/12/11 14:11,0.550267,2
大海龟1704,473063802,这首歌能不能来个退伍版本的,2019/12/11 14:10,0.493839,1
一人一城zzz,121159544,轩辕敬城请老祖宗赴死！,2019/12/11 14:09,0.325832,0
大汤圆娃娃,535954357,牵丝戏 同意,2019/12/11 14:08,0.485691,1
啊呜嗷Jiu,1327251730,看成了，要不要下山买菜 ,2019/12/11 14:07,0.629042,2
贺我于你,390652831,嘿嘿嘿 我特上脸 最多喝半杯啤酒的人 我也不喝酒,2019/12/11 14:07,0.664059,2
小区居委会陈大爷喜欢叫我王美德,256541862,长胜八百战，武艺天下尊,2019/12/11 14:06,0.595132,2
若叶Asphyxia,1439549574,下山要不要买菜 doge,2019/12/11 14:06,0.564691,2
黄轩媳妇儿,1568163425,喜欢这种慵懒的声音,2019/12/11 14:06,0.674707,2
你有多皮,499062172,武当王也，拜见老天师。,2019/12/11 14:06,0.486486,1
将士将是将逝人,1664047938,绣春刀,2019/12/11 14:04,0.504991,1
唧唧兔没耳朵,1643620805,不客气这是应该谢的,2019/12/11 14:04,0.435549,0
将士将是将逝人,1664047938,剑来！,2019/12/11 14:04,0.616306,2
孓煕,273668128,什么时候存的,2019/12/11 14:02,0.640625,2
天天天天学习丶,498109695,江南好，最好是红衣,2019/12/11 14:02,0.751609,2
吾鹿呀,577066984,这首歌跟陈长生好像啊 ,2019/12/11 14:01,0.594573,2
绝望的告白,1661483255,也许每个平凡的人心里都有一个江湖梦吧，书剑恩仇，儿女情长，快意潇洒亦可平淡如茶。,2019/12/11 14:01,0.487005,1
贫僧李当心-,443309657,老掌教 李义山 李当心 赵希抟 初代儒圣，邓太阿 这些都是好师傅唉,2019/12/11 14:01,0.382712,0
酒味虾球,98219594,路人甲。。。。哈哈哈,2019/12/11 14:00,0.689092,2
酒味虾球,98219594,雪中！,2019/12/11 13:59,0.602693,2
Jason1131,396680441,喜欢这首歌的人 ，骨子里一定是个爱国爱家正义感强有抱负的人吧,2019/12/11 13:58,0.900161,2
Gimgoeun,550119343,叫乌龙那里，我听成了小祖宗 惶恐 特地回来看了歌词,2019/12/11 13:56,0.525934,1
江湖丨骗子,1870396772,北凉十万看客,2019/12/11 13:56,0.417454,0
OOOO高山流水OOOO,1630983341,生 快,2019/12/11 13:55,0.728852,2
瓜皮Top,131599334,今日解签 宜下江南,2019/12/11 13:53,0.542351,1
慢三六,290519102,赞来！ 会不会有点厚颜无耻。。 ,2019/12/11 13:53,0.925574,2
爱感慨的韩先森,1632599213,看尽评论只看到沧桑小二却未见到在碑前拉屎的温华，自断手脚的温华，黄三甲也服气的温华。木剑温华，重情重义。,2019/12/11 13:52,0.0442337,0
遇水三秋,253838796,浮戏山终年无雪，这一年却是漫山银装。孤冷绝崖上，老师父捧着一朵白莲，低声呢喃 “玉机，师父出关了，你可以下山了......”白雪纷飞，托着白莲下山，要去那寻常百姓家。老师父提掌一拍，白雪簌簌而落，浮戏山重重一颤，竟跟着老师父提步升天，撞入九天云层。此后再无四绝圣，人间只有三无公。,2019/12/11 13:52,0.881809,2
L公子_若鸿,1539316174,来了,2019/12/11 13:51,0.596392,2
琦琦_mDg7,1859320212,好喜欢这个调,2019/12/11 13:51,0.811889,2
茕茕孑立者,292748419,没看过雪中的进来这个的评论区会不会都一头雾水,2019/12/11 13:51,0.495442,1
却道天凉悲画扇,499340934,我不喜欢,2019/12/11 13:50, , 
itaotao_,434263809,真好听,2019/12/11 13:48,0.561821,2
都贵啊,1432903687,“倘若我问心有愧呢？”vs“我偏要勉强”。,2019/12/11 13:47,0.0908622,0
都贵啊,1432903687,回复 湖北,2019/12/11 13:46,0.40546,0
爱感慨的韩先森,1632599213,“若本世子身死，徐骁必叫你广陵满城尽悬北凉刀，信否？”,2019/12/11 13:45,0.0824751,0
南街北巷孤独客,428409426,技术活儿，当赏！,2019/12/11 13:45,0.601341,2
爱笑男孩胡泽,1662091887,我在等你，等你下山。,2019/12/11 13:45,0.539299,1
爱感慨的韩先森,1632599213,男儿腹有诗书千万斤，不及女子胸前二两肉。,2019/12/11 13:44,0.0814831,0
#NAME?,414644469,今日解签，宜下江南。,2019/12/11 13:42,0.532394,1
兜怪这月色,362823245,啦啦啦,2019/12/11 13:42,0.629163,2
信五爷-得永生,359354635,刷雪中的人真的恶心,2019/12/11 13:41,0.0974569,0
思想永远落后,554961015,初年出山，末年下山，明年炸山。,2019/12/11 13:41,0.690916,2
布川大内酷,1593935077,你叫武当？,2019/12/11 13:41,0.230371,0
德约的德,1408834334,最近在看雪中悍刀行，此歌最是应景！！！,2019/12/11 13:41,0.250744,0
梦雪gg,615584769,去年出山 今年下山 明年炸山 大哭 ,2019/12/11 13:41,0.674689,2
ZS叮铛,1665640201,幸福没有归期，我想在这最后的冬天每天和那位Soul友说说话，三生三世得以遇你，也不知道你现在安否,2019/12/11 13:37,0.721105,2
生性凉薄之人i,394159934,天不生我李淳罡，剑道万古如长夜！,2019/12/11 13:37,0.543501,1
吹爆朝花夕誓,1324948881,你败过吗？,2019/12/11 13:37,0.193922,0
#NAME?,437151180,不姓徐来 却知报,2019/12/11 13:37,0.139757,0
传奇的大帅东,431763867,“贫道立誓，愿为天地正道再修三百年！” “只求天地开一线，让徐脂虎飞升！” 年轻道士声如洪钟，响彻天地间。 “求徐脂虎乘鹤飞升！” 黄鹤齐鸣。 有一袭红衣骑鹤入天门。 吕祖转世的年轻道士盘膝坐下，望着注定要兵解自己的那下坠一剑，笑着合上眼睛。,2019/12/11 13:37,0.569345,2
账号永存好不好无注销好不好,1335825501,山上的人向往着山下的自由与无限。而山下的人何尝不是也向往这样的山上那种生活与强大,2019/12/11 13:36,0.946216,2
雨亭1808,1539338841,江南好 最好是红衣,2019/12/11 13:36,0.755297,2
萝卜_吃兔-子,1791848102, 多多大笑 ,2019/12/11 13:36,0.63606,2
老实的鱼酱,108669059,风紧扯呼,2019/12/11 13:35,0.380618,0
Yxxyg,1482668066,打卡,2019/12/11 13:35,0.533254,1
有这样一个酒铺,1424747728,齐玄帧，吕洞玄，洪洗象,2019/12/11 13:34,0.576806,2
秋肆i,500270193,路人甲，瞎说什么大实话啊,2019/12/11 13:33,0.479839,1
郝风祺六,1357259967,能火半年算我输,2019/12/11 13:32, , 
可爱小崽崽,517448347,感觉这首歌陪王也道长无敌,2019/12/11 13:31,0.651383,2
ka口,435329702,要想练就绝世武功，就要忍受常人无法忍受的痛苦 呆 ,2019/12/11 13:31,0.137753,0
